author_anonymous,package_id_new,asset_type,content_category,reason_code,original_audio_language,source_language,target_language,runtime_minutes,start_date,submit_date,due_date,on_time_current,expected_daily_output,num_days_spent,expected_TAT,on_time_actual,tat_coef,tat_coef_comp,tat_coef_std,deliver_score
sGoWKEeb,2508866,SUBTITLE,VIDEO,STANDARD,en,en,nl,50.1,2023-04-26,2023-05-02,2023-05-03,1,15,5.0,4.0,0.0,1.25,2.4528831845238095,2.2407631109911765,2
aIGNspiD,2632400,SUBTITLE,VIDEO,STANDARD,it,en,fi,43.8,2023-04-14,2023-05-02,2023-05-02,1,15,13.0,3.0,0.0,4.333333333333333,1.5378787878787876,1.2744081613110305,0
yLRfcGDA,2869588,SUBTITLE,VIDEO,STANDARD,ja,en,sv,44.1,2023-04-27,2023-05-02,2023-05-02,1,15,4.0,3.0,0.0,1.3333333333333333,1.9784313725490195,2.3326002583258054,2
rozYnJPD,2265299,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,18.6,2023-04-25,2023-05-02,2023-05-02,1,30,6.0,1.0,0.0,6.0,2.996292585170341,3.718679129654956,0
ZLhHsTKq,2735060,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,51.8,2023-04-27,2023-05-02,2023-05-03,1,30,4.0,2.0,0.0,2.0,2.996292585170341,3.718679129654956,2
JturAOIE,2632400,SUBTITLE,VIDEO,STANDARD,it,en,sv,43.8,2023-04-28,2023-05-02,2023-05-03,1,15,3.0,3.0,1.0,1.0,3.808730158730159,2.969467139747065,3
jlJIdjCC,2106341,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,46.0,2023-04-29,2023-05-02,2023-05-02,1,15,2.0,4.0,1.0,0.5,1.2029684313203866,0.9775251471830632,3
HTnUCThI,2494507,SUBTITLE,VIDEO,STANDARD,en,en,ko,87.2,2023-04-24,2023-05-02,2023-05-02,1,15,7.0,6.0,0.0,1.1666666666666667,1.8356049332611832,1.6860886686891248,2
rTejzOaV,2116869,SUBTITLE,VIDEO,STANDARD,it,en,cs,111.2,2023-04-25,2023-05-02,2023-05-03,1,15,6.0,8.0,1.0,0.75,1.3726851851851851,0.9352475361556734,3
kIjFGAtl,2911291,SUBTITLE,VIDEO,STANDARD,en,en,ru,50.9,2023-04-30,2023-05-02,2023-05-03,1,15,2.0,4.0,1.0,0.5,1.9172222222222222,1.753609216400431,3
HtlwIVWi,2508866,SUBTITLE,VIDEO,STANDARD,en,en,de,50.1,2023-04-27,2023-05-02,2023-05-03,1,15,4.0,4.0,1.0,1.0,2.7426737451737453,3.0846860659677833,3
YYxmVxgp,2924063,SUBTITLE,VIDEO,STANDARD,es-ES,en,fil,51.1,2023-04-28,2023-05-02,2023-05-04,1,15,3.0,4.0,1.0,0.75,2.787243337702053,3.734670278034749,3
MOSpoJbG,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,it,47.7,2023-05-02,2023-05-02,2023-05-05,1,15,1.0,4.0,1.0,0.25,2.955322455322455,3.594844660783225,3
DJCqiOCC,2092989,SUBTITLE,VIDEO,STANDARD,ja,en,nl,62.5,2023-04-25,2023-05-02,2023-05-02,1,15,6.0,5.0,0.0,1.2,1.1523809523809523,1.2154781188433865,1
kWsEMjui,2453085,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,52.4,2023-04-22,2023-05-02,2023-05-02,1,15,7.0,4.0,0.0,1.75,1.8258169934640522,1.5734854972942112,2
FLhXgIpH,2587029,SUBTITLE,VIDEO,STANDARD,en,en,ro,44.2,2023-04-19,2023-05-02,2023-05-04,1,15,10.0,3.0,0.0,3.3333333333333335,1.0750230712440014,0.8539007709276447,0
hNfpNDos,2869588,SUBTITLE,VIDEO,STANDARD,ja,en,fi,44.1,2023-04-27,2023-05-02,2023-05-02,1,15,4.0,3.0,0.0,1.3333333333333333,1.20893096194301,0.6644564606286643,1
uvqzhEpO,2003327,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,22.1,2023-04-30,2023-05-02,2023-05-03,1,30,2.0,1.0,0.0,2.0,2.996292585170341,3.718679129654956,2
vCXipeUH,2364556,SUBTITLE,VIDEO,STANDARD,en,en,fi,32.6,2023-04-29,2023-05-02,2023-05-04,1,15,2.0,3.0,1.0,0.6666666666666666,1.3648308856252782,1.3191555375756507,3
uvqzhEpO,2736375,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,19.9,2023-04-29,2023-05-02,2023-05-03,1,30,2.0,1.0,0.0,2.0,2.996292585170341,3.718679129654956,2
dMAftdKh,2911291,SUBTITLE,VIDEO,STANDARD,en,en,cs,50.9,2023-05-01,2023-05-03,2023-05-03,1,15,3.0,4.0,1.0,0.75,1.400359195402299,1.1794316330361703,3
rWSSgCNn,2224578,SUBTITLE,VIDEO,STANDARD,es-ES,en,pl,46.8,2023-04-29,2023-05-03,2023-05-04,1,15,3.0,4.0,1.0,0.75,0.7135416666666666,0.3726391736032374,3
uvqzhEpO,2026452,CLOSED_CAPTIONING,VIDEO,STANDARD,ko,en,en,45.9,2023-05-02,2023-05-03,2023-05-04,1,15,2.0,4.0,1.0,0.5,1.2931623931623932,1.0105752401488468,3
apMfhvHx,2394630,SUBTITLE,VIDEO,STANDARD,es-ES,en,nl,55.5,2023-04-25,2023-05-03,2023-05-03,1,15,7.0,4.0,0.0,1.75,3.55,2.2851747875214734,2
aIGNspiD,2666765,SUBTITLE,VIDEO,STANDARD,it,en,fi,46.5,2023-05-02,2023-05-03,2023-05-02,0,15,2.0,4.0,1.0,0.5,1.5378787878787876,1.2744081613110305,3
SXHDCDIe,2226584,SUBTITLE,VIDEO,STANDARD,en,en,fil,26.8,2023-05-02,2023-05-03,2023-05-03,1,15,2.0,2.0,1.0,1.0,1.884097328136474,3.297899089558319,3
SXHDCDIe,2640210,SUBTITLE,VIDEO,STANDARD,en,en,fil,26.3,2023-04-28,2023-05-03,2023-05-03,1,15,4.0,2.0,0.0,2.0,1.884097328136474,3.297899089558319,1
JturAOIE,2648332,SUBTITLE,VIDEO,STANDARD,it,en,sv,39.4,2023-04-30,2023-05-03,2023-05-03,1,15,3.0,3.0,1.0,1.0,3.808730158730159,2.969467139747065,3
gLAqQjbB,2850472,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,20.0,2023-05-02,2023-05-03,2023-05-03,1,15,2.0,2.0,1.0,1.0,1.2029684313203866,0.9775251471830632,3
xuvhruIk,2910964,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pt-BR,en,pt-BR,50.5,2023-04-25,2023-05-03,2023-05-05,1,15,7.0,4.0,0.0,1.75,1.4202380952380953,0.9464164964243728,1
nzeXmhaX,2786024,CLOSED_CAPTIONING,VIDEO,STANDARD,de,en,en,52.8,2023-05-01,2023-05-03,2023-05-03,1,15,3.0,4.0,1.0,0.75,0.8112244897959184,0.40757823719667124,3
EQZDczPo,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,en,47.7,2023-05-01,2023-05-03,2023-05-05,1,15,3.0,4.0,1.0,0.75,1.1106172839506172,0.5982869557800342,3
RCIEvPeK,2556953,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pt-BR,pt-BR,en,26.5,2023-04-27,2023-05-03,2023-05-04,1,15,5.0,2.0,0.0,2.5,1.4897278911564626,0.8334581281964758,0
PQvBQgCd,2057252,SUBTITLE,VIDEO,STANDARD,ja,en,de,110.7,2023-04-13,2023-05-03,2023-05-04,1,15,15.0,8.0,0.0,1.875,3.484994553376906,3.3226800392589597,2
KzIwlwnp,2454962,SUBTITLE,VIDEO,STANDARD,en,en,ru,22.1,2023-05-02,2023-05-03,2023-05-04,1,15,2.0,2.0,1.0,1.0,1.9172222222222222,1.753609216400431,3
MjErYYAM,2394630,SUBTITLE,VIDEO,STANDARD,es-ES,en,ko,55.5,2023-04-25,2023-05-03,2023-05-03,1,15,7.0,4.0,0.0,1.75,2.4935897435897436,1.8963302391905204,2
lGeUhZdP,2656300,SUBTITLE,VIDEO,STANDARD,en,en,nb,122.1,2023-04-21,2023-05-03,2023-05-04,1,15,9.0,9.0,1.0,1.0,4.083000403551251,5.456081334051939,3
KzIwlwnp,2735600,SUBTITLE,VIDEO,STANDARD,en,en,ru,22.1,2023-05-02,2023-05-03,2023-05-04,1,15,2.0,2.0,1.0,1.0,1.9172222222222222,1.753609216400431,3
lGujQLfI,2666765,CLOSED_CAPTIONING,VIDEO,STANDARD,it,en,en,46.5,2023-05-01,2023-05-03,2023-05-03,1,15,3.0,4.0,1.0,0.75,1.9099702380952381,2.6105537758429564,3
KzIwlwnp,2700630,SUBTITLE,VIDEO,STANDARD,en,en,ru,22.1,2023-05-01,2023-05-03,2023-05-04,1,15,3.0,2.0,0.0,1.5,1.9172222222222222,1.753609216400431,2
bdhKZElD,2723741,CLOSED_CAPTIONING,VIDEO,STANDARD,ko,en,en,39.3,2023-04-28,2023-05-03,2023-05-03,1,15,4.0,3.0,0.0,1.3333333333333333,1.2931623931623932,1.0105752401488468,1
igGpuuvn,2164499,SUBTITLE,VIDEO,STANDARD,en,en,cs,44.9,2023-04-26,2023-05-03,2023-05-04,1,15,6.0,3.0,0.0,2.0,1.400359195402299,1.1794316330361703,0
WqIHiVej,2869588,SUBTITLE,VIDEO,STANDARD,ja,en,cs,44.1,2023-04-30,2023-05-03,2023-05-04,1,15,3.0,3.0,1.0,1.0,1.050960219478738,0.639303482703242,3
qrQoNKfT,2092989,SUBTITLE,VIDEO,STANDARD,ja,en,pt-BR,62.5,2023-04-25,2023-05-03,2023-05-04,1,15,7.0,5.0,0.0,1.4,4.424499654934437,4.315306363316331,2
igGpuuvn,2106341,SUBTITLE,VIDEO,STANDARD,en,en,cs,46.0,2023-05-01,2023-05-04,2023-05-04,1,15,4.0,4.0,1.0,1.0,1.400359195402299,1.1794316330361703,3
kWsEMjui,2869588,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,44.1,2023-05-02,2023-05-04,2023-05-05,1,15,3.0,3.0,1.0,1.0,1.8258169934640522,1.5734854972942112,3
lGujQLfI,2570461,CLOSED_CAPTIONING,VIDEO,STANDARD,fr,en,en,48.0,2023-05-01,2023-05-04,2023-05-04,1,15,4.0,4.0,1.0,1.0,0.9531746031746031,0.3896089866897942,3
FtdPIOnS,2482996,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,101.3,2023-04-27,2023-05-04,2023-05-05,1,15,6.0,7.0,1.0,0.8571428571428571,1.9431880108991826,1.3337256109983475,3
gKiKBKQv,2636400,SUBTITLE,VIDEO,STANDARD,en,en,de,23.0,2023-05-03,2023-05-04,2023-05-05,1,15,2.0,2.0,1.0,1.0,2.7426737451737453,3.0846860659677833,3
YBZlmAiR,2869588,SUBTITLE,VIDEO,STANDARD,ja,en,de,44.1,2023-04-26,2023-05-04,2023-05-04,1,15,7.0,3.0,0.0,2.3333333333333335,3.484994553376906,3.3226800392589597,2
sOKyQSJS,2632400,SUBTITLE,VIDEO,STANDARD,it,en,uk,43.8,2023-04-18,2023-05-04,2023-05-04,1,15,13.0,3.0,0.0,4.333333333333333,1.6,1.189459883650901,0
OgoCLgVG,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,uk,47.7,2023-04-30,2023-05-04,2023-05-05,1,15,4.0,4.0,1.0,1.0,1.6374865156418552,1.7650901624444286,3
OdOfgsyS,2552229,CLOSED_CAPTIONING,VIDEO,STANDARD,ko,en,en,72.1,2023-04-10,2023-05-04,2023-05-05,1,15,19.0,5.0,0.0,3.8,1.2931623931623932,1.0105752401488468,0
sOKyQSJS,2666765,SUBTITLE,VIDEO,STANDARD,it,en,uk,46.5,2023-04-27,2023-05-04,2023-05-04,1,15,6.0,4.0,0.0,1.5,1.6,1.189459883650901,2
HtlwIVWi,2533085,SUBTITLE,VIDEO,STANDARD,en,en,de,50.7,2023-05-03,2023-05-04,2023-05-09,1,15,2.0,4.0,1.0,0.5,2.7426737451737453,3.0846860659677833,3
sOKyQSJS,2648332,SUBTITLE,VIDEO,STANDARD,it,en,uk,39.4,2023-04-23,2023-05-04,2023-05-04,1,15,9.0,3.0,0.0,3.0,1.6,1.189459883650901,0
vCXipeUH,2371381,SUBTITLE,VIDEO,STANDARD,en,en,fi,50.7,2023-05-01,2023-05-04,2023-05-05,1,15,4.0,4.0,1.0,1.0,1.3648308856252782,1.3191555375756507,3
SnOkBSsK,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,ko,47.7,2023-04-30,2023-05-04,2023-05-05,1,15,4.0,4.0,1.0,1.0,1.3701187701187703,0.805742849569475,3
pANSeWHo,2536971,SUBTITLE,VIDEO,STANDARD,es-ES,en,cs,49.4,2023-04-30,2023-05-04,2023-05-08,1,15,4.0,4.0,1.0,1.0,1.3043040293040293,1.220657794346273,3
hNfpNDos,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,fi,47.7,2023-05-01,2023-05-04,2023-05-05,1,15,4.0,4.0,1.0,1.0,1.20893096194301,0.6644564606286643,3
AyIhlqFY,2771270,SUBTITLE,VIDEO,STANDARD,en,en,nl,63.8,2023-04-24,2023-05-04,2023-05-05,1,15,9.0,5.0,0.0,1.8,2.4528831845238095,2.2407631109911765,2
lGeUhZdP,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,nb,47.7,2023-04-28,2023-05-04,2023-05-05,1,15,5.0,4.0,0.0,1.25,1.3702020202020202,0.6746740778682637,2
AyIhlqFY,2164499,SUBTITLE,VIDEO,STANDARD,en,en,nl,44.9,2023-04-29,2023-05-04,2023-05-05,1,15,4.0,3.0,0.0,1.3333333333333333,2.4528831845238095,2.2407631109911765,2
AyIhlqFY,2106341,SUBTITLE,VIDEO,STANDARD,en,en,nl,46.0,2023-05-02,2023-05-04,2023-05-05,1,15,3.0,4.0,1.0,0.75,2.4528831845238095,2.2407631109911765,3
ZLhHsTKq,2102307,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,47.5,2023-05-02,2023-05-04,2023-05-05,1,30,3.0,2.0,0.0,1.5,2.996292585170341,3.718679129654956,2
WDRuqoCK,2935794,SUBTITLE,VIDEO,STANDARD,id,en,nl,30.7,2023-05-02,2023-05-04,2023-05-04,1,15,3.0,3.0,1.0,1.0,0.9629629629629629,0.5450393575096829,3
gLAqQjbB,2089751,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,20.7,2023-05-03,2023-05-04,2023-05-05,1,15,2.0,2.0,1.0,1.0,1.2029684313203866,0.9775251471830632,3
IaPJJuzl,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,ms,47.7,2023-05-01,2023-05-04,2023-05-05,1,15,4.0,4.0,1.0,1.0,1.8153039832285114,1.759024402812213,3
pcQuLXgx,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,ro,47.7,2023-05-02,2023-05-04,2023-05-05,1,15,3.0,4.0,1.0,0.75,1.2022458628841608,1.5153792153892207,3
UxhVzLCE,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,ru,47.7,2023-04-29,2023-05-04,2023-05-05,1,15,4.0,4.0,1.0,1.0,1.324614197530864,0.7237919779361446,3
JRxZHDjc,2120151,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ja,en,en,47.7,2023-04-21,2023-05-04,2023-05-05,1,15,10.0,4.0,0.0,2.5,3.0166666666666666,1.5702489207295645,2
ZPrqyaZX,2074312,SUBTITLE,VIDEO,STANDARD,en,en,nb,11.5,2023-05-02,2023-05-04,2023-05-05,1,15,3.0,1.0,0.0,3.0,4.083000403551251,5.456081334051939,2
ZPrqyaZX,2401305,SUBTITLE,VIDEO,STANDARD,en,en,nb,12.2,2023-05-03,2023-05-04,2023-05-05,1,15,2.0,1.0,0.0,2.0,4.083000403551251,5.456081334051939,2
SPcsZZvj,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hans,47.7,2023-04-29,2023-05-04,2023-05-05,1,15,4.0,4.0,1.0,1.0,1.5768981481481483,1.2595167337722901,3
ZPrqyaZX,2642018,SUBTITLE,VIDEO,STANDARD,en,en,nb,12.3,2023-05-02,2023-05-04,2023-05-05,1,15,3.0,1.0,0.0,3.0,4.083000403551251,5.456081334051939,2
FVSZOblO,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,hr,47.7,2023-05-02,2023-05-04,2023-05-05,1,15,3.0,4.0,1.0,0.75,1.1896164021164022,0.4423156680496632,3
nkxLdxON,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,fil,47.7,2023-05-03,2023-05-04,2023-05-05,1,15,2.0,4.0,1.0,0.5,1.6143867924528301,1.901576776853138,3
BEohoPUH,2218725,SUBTITLE,VIDEO,STANDARD,ja,en,de,65.4,2023-04-12,2023-05-05,2023-05-05,1,15,18.0,5.0,0.0,3.6,3.484994553376906,3.3226800392589597,1
sjMsyCPZ,2871530,SUBTITLE,VIDEO,STANDARD,es,en,de,47.9,2023-05-04,2023-05-05,2023-05-05,1,15,2.0,4.0,1.0,0.5,1.8044117647058824,1.9418061848844177,3
MjErYYAM,2076660,SUBTITLE,VIDEO,STANDARD,en,en,ko,60.4,2023-05-02,2023-05-05,2023-05-06,1,15,4.0,5.0,1.0,0.8,1.8356049332611832,1.6860886686891248,3
ILlxbkBQ,2771270,SUBTITLE,VIDEO,STANDARD,en,en,cs,63.8,2023-04-20,2023-05-05,2023-05-06,1,15,12.0,5.0,0.0,2.4,1.400359195402299,1.1794316330361703,0
rTejzOaV,2640415,SUBTITLE,VIDEO,STANDARD,fr,en,cs,43.4,2023-04-28,2023-05-05,2023-05-06,1,15,6.0,3.0,0.0,2.0,1.4388528138528138,0.9750141391973322,0
ZsdrrSJe,2076845,CLOSED_CAPTIONING,VIDEO,STANDARD,de,de,de,45.4,2023-04-25,2023-05-05,2023-05-05,1,30,9.0,2.0,0.0,4.5,2.2375,1.5054178472227706,0
sjMsyCPZ,2183240,SUBTITLE,VIDEO,STANDARD,es,en,de,49.6,2023-05-03,2023-05-05,2023-05-05,1,15,3.0,4.0,1.0,0.75,1.8044117647058824,1.9418061848844177,3
ZsdrrSJe,2650514,CLOSED_CAPTIONING,VIDEO,STANDARD,de,de,de,44.1,2023-04-24,2023-05-05,2023-05-05,1,30,10.0,2.0,0.0,5.0,2.2375,1.5054178472227706,0
XwRpRiNz,2771270,SUBTITLE,VIDEO,STANDARD,en,en,de,63.8,2023-04-20,2023-05-05,2023-05-05,1,15,12.0,5.0,0.0,2.4,2.7426737451737453,3.0846860659677833,2
yROSSQIA,2871530,SUBTITLE,VIDEO,STANDARD,es,en,cs,47.9,2023-05-03,2023-05-05,2023-05-06,1,15,3.0,4.0,1.0,0.75,0.9554396290351347,0.6470912965287233,3
aQvdYawU,2141732,SUBTITLE,VIDEO,STANDARD,ja,en,pl,45.1,2023-05-03,2023-05-05,2023-05-10,1,15,3.0,4.0,1.0,0.75,3.6209531866892273,3.2388545328457012,3
yLRfcGDA,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,sv,47.7,2023-05-02,2023-05-05,2023-05-05,1,15,4.0,4.0,1.0,1.0,1.9784313725490195,2.3326002583258054,3
kOIcBxxP,2543379,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,61.2,2023-05-02,2023-05-05,2023-05-05,1,30,4.0,3.0,0.0,1.3333333333333333,2.996292585170341,3.718679129654956,2
bdhKZElD,2869072,CLOSED_CAPTIONING,VIDEO,STANDARD,ko,en,en,41.4,2023-05-02,2023-05-05,2023-05-05,1,15,4.0,3.0,0.0,1.3333333333333333,1.2931623931623932,1.0105752401488468,1
nzeXmhaX,2638448,CLOSED_CAPTIONING,VIDEO,STANDARD,de,en,en,52.3,2023-05-03,2023-05-05,2023-05-05,1,15,3.0,4.0,1.0,0.75,0.8112244897959184,0.40757823719667124,3
bdhKZElD,2857833,CLOSED_CAPTIONING,VIDEO,STANDARD,ko,en,en,42.3,2023-04-27,2023-05-05,2023-05-05,1,15,7.0,3.0,0.0,2.3333333333333335,1.2931623931623932,1.0105752401488468,0
MRGfUiUU,2543379,SUBTITLE,VIDEO,STANDARD,en,en,cs,61.2,2023-05-02,2023-05-06,2023-05-09,1,15,4.0,5.0,1.0,0.8,1.400359195402299,1.1794316330361703,3
WqIHiVej,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,cs,47.7,2023-05-04,2023-05-06,2023-05-06,1,15,2.0,4.0,1.0,0.5,1.050960219478738,0.639303482703242,3
XrqCAaoF,2543379,SUBTITLE,VIDEO,STANDARD,en,en,ko,61.2,2023-05-02,2023-05-06,2023-05-09,1,15,4.0,5.0,1.0,0.8,1.8356049332611832,1.6860886686891248,3
cKwUpGHt,2862641,SUBTITLE,VIDEO,STANDARD,en,en,fil,46.4,2023-05-04,2023-05-06,2023-05-15,1,15,2.0,4.0,1.0,0.5,1.884097328136474,3.297899089558319,3
cyoAzwyX,2092989,SUBTITLE,VIDEO,STANDARD,ja,en,hu,62.5,2023-04-27,2023-05-06,2023-05-07,1,15,7.0,5.0,0.0,1.4,2.2998692810457517,2.1013361445400687,2
rTejzOaV,2940126,SUBTITLE,VIDEO,STANDARD,fr,en,cs,38.3,2023-05-04,2023-05-06,2023-05-06,1,15,2.0,3.0,1.0,0.6666666666666666,1.4388528138528138,0.9750141391973322,3
uvqzhEpO,2920563,CLOSED_CAPTIONING,VIDEO,STANDARD,ko,en,en,44.6,2023-05-04,2023-05-06,2023-05-06,1,15,2.0,3.0,1.0,0.6666666666666666,1.2931623931623932,1.0105752401488468,3
pANSeWHo,2285893,SUBTITLE,VIDEO,STANDARD,es-ES,en,cs,53.3,2023-04-30,2023-05-06,2023-05-08,1,15,5.0,4.0,0.0,1.25,1.3043040293040293,1.220657794346273,2
KzIwlwnp,2503945,SUBTITLE,VIDEO,STANDARD,en,en,ru,19.9,2023-05-05,2023-05-06,2023-05-09,1,15,1.0,2.0,1.0,0.5,1.9172222222222222,1.753609216400431,3
XwRpRiNz,2935794,SUBTITLE,VIDEO,STANDARD,id,en,de,30.7,2023-05-02,2023-05-06,2023-05-06,1,15,4.0,3.0,0.0,1.3333333333333333,0.8385964912280702,0.3927213000248107,0
pANSeWHo,2543197,SUBTITLE,VIDEO,STANDARD,es-ES,en,cs,55.5,2023-05-04,2023-05-07,2023-05-08,1,15,2.0,4.0,1.0,0.5,1.3043040293040293,1.220657794346273,3
erXhExux,2265348,SUBTITLE,VIDEO,STANDARD,tr,en,ko,103.0,2023-04-25,2023-05-07,2023-05-09,1,15,9.0,7.0,0.0,1.2857142857142858,1.0873015873015874,0.2805979290422809,0
kWsEMjui,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,47.7,2023-05-02,2023-05-07,2023-05-08,1,15,4.0,4.0,1.0,1.0,1.8258169934640522,1.5734854972942112,3
TtkoCbBq,2869588,SUBTITLE,VIDEO,STANDARD,ja,en,hu,44.1,2023-05-01,2023-05-07,2023-06-01,1,15,5.0,3.0,0.0,1.6666666666666667,2.2998692810457517,2.1013361445400687,2
JturAOIE,2666765,SUBTITLE,VIDEO,STANDARD,it,en,sv,46.5,2023-04-30,2023-05-07,2023-05-07,1,15,5.0,4.0,0.0,1.25,3.808730158730159,2.969467139747065,2
FUKQKomw,2656300,SUBTITLE,VIDEO,STANDARD,en,en,hr,122.1,2023-04-27,2023-05-07,2023-05-10,1,15,7.0,9.0,1.0,0.7777777777777778,1.9606532356532358,2.555262847052159,3
lGujQLfI,2918857,CLOSED_CAPTIONING,VIDEO,STANDARD,fr,en,en,45.6,2023-05-04,2023-05-07,2023-05-11,1,15,2.0,4.0,1.0,0.5,0.9531746031746031,0.3896089866897942,3
ZPrqyaZX,2833605,SUBTITLE,VIDEO,STANDARD,en,en,nb,12.1,2023-05-06,2023-05-08,2023-05-09,1,15,1.0,1.0,1.0,1.0,4.083000403551251,5.456081334051939,3
WDRuqoCK,2890600,SUBTITLE,VIDEO,STANDARD,id,en,nl,32.6,2023-05-03,2023-05-08,2023-05-10,1,15,4.0,3.0,0.0,1.3333333333333333,0.9629629629629629,0.5450393575096829,0
igGpuuvn,2532430,SUBTITLE,VIDEO,STANDARD,en,en,cs,47.1,2023-05-04,2023-05-08,2023-05-08,1,15,3.0,4.0,1.0,0.75,1.400359195402299,1.1794316330361703,3
gLAqQjbB,2506803,SUBTITLE,VIDEO,STANDARD,fr,en,zh-Hans,46.6,2023-05-05,2023-05-08,2023-05-08,1,15,2.0,4.0,1.0,0.5,0.925843253968254,0.38274684680499294,3
ZLhHsTKq,2443396,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,52.3,2023-05-04,2023-05-08,2023-05-09,1,30,3.0,2.0,0.0,1.5,2.996292585170341,3.718679129654956,2
BEohoPUH,2632400,SUBTITLE,VIDEO,STANDARD,it,en,de,43.8,2023-05-01,2023-05-08,2023-05-08,1,15,6.0,3.0,0.0,2.0,1.005128205128205,0.5516131484356274,0
EzMcIktL,2424583,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hant,62.5,2023-04-29,2023-05-08,2023-05-09,1,15,6.0,5.0,0.0,1.2,1.6233134920634922,0.9462078583612005,2
aIGNspiD,2656300,SUBTITLE,VIDEO,STANDARD,en,en,fi,122.1,2023-04-29,2023-05-08,2023-05-06,0,15,6.0,9.0,1.0,0.6666666666666666,1.3648308856252782,1.3191555375756507,3
KzIwlwnp,2599241,SUBTITLE,VIDEO,STANDARD,en,en,ru,22.1,2023-05-05,2023-05-08,2023-05-10,1,15,2.0,2.0,1.0,1.0,1.9172222222222222,1.753609216400431,3
KzIwlwnp,2315883,SUBTITLE,VIDEO,STANDARD,en,en,ru,22.1,2023-05-06,2023-05-08,2023-05-11,1,15,1.0,2.0,1.0,0.5,1.9172222222222222,1.753609216400431,3
Ffjjoljk,2533085,SUBTITLE,VIDEO,STANDARD,en,en,cs,50.7,2023-05-02,2023-05-08,2023-05-09,1,15,5.0,4.0,0.0,1.25,1.400359195402299,1.1794316330361703,2
KnlzJdoj,2371381,SUBTITLE,VIDEO,STANDARD,en,en,de,50.7,2023-05-02,2023-05-08,2023-05-09,1,15,5.0,4.0,0.0,1.25,2.7426737451737453,3.0846860659677833,2
KzIwlwnp,2125614,SUBTITLE,VIDEO,STANDARD,en,en,ru,19.5,2023-05-06,2023-05-08,2023-05-09,1,15,1.0,2.0,1.0,0.5,1.9172222222222222,1.753609216400431,3
TtkoCbBq,2135716,SUBTITLE,VIDEO,STANDARD,ja,en,hu,47.7,2023-05-03,2023-05-08,2023-06-01,1,15,4.0,4.0,1.0,1.0,2.2998692810457517,2.1013361445400687,3
KzIwlwnp,2047080,SUBTITLE,VIDEO,STANDARD,en,en,ru,20.0,2023-05-04,2023-05-08,2023-05-09,1,15,3.0,2.0,0.0,1.5,1.9172222222222222,1.753609216400431,2
KzIwlwnp,2491422,SUBTITLE,VIDEO,STANDARD,en,en,ru,22.1,2023-05-06,2023-05-08,2023-05-11,1,15,1.0,2.0,1.0,0.5,1.9172222222222222,1.753609216400431,3
MOSpoJbG,2141732,SUBTITLE,VIDEO,STANDARD,ja,en,it,45.1,2023-05-08,2023-05-08,2023-05-10,1,15,1.0,4.0,1.0,0.25,2.955322455322455,3.594844660783225,3
sjMsyCPZ,2547634,SUBTITLE,VIDEO,STANDARD,ko,en,de,55.5,2023-05-02,2023-05-08,2023-05-09,1,15,5.0,4.0,0.0,1.25,1.208433734939759,0.9642223564454483,1
gKiKBKQv,2543379,SUBTITLE,VIDEO,STANDARD,en,en,de,61.2,2023-05-02,2023-05-08,2023-05-09,1,15,5.0,5.0,1.0,1.0,2.7426737451737453,3.0846860659677833,3
xuvhruIk,2666178,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pt-BR,en,pt-BR,52.7,2023-05-03,2023-05-08,2023-05-10,1,15,4.0,4.0,1.0,1.0,1.4202380952380953,0.9464164964243728,3
